date_recorded,job_domain,skill_name,demand_count,is_synthetic
2014-06-30,Web Development,HTML,32,1
2014-06-30,Web Development,JavaScript,40,1
2014-06-30,Web Development,React,48,1
2014-06-30,Web Development,TypeScript,56,1
2014-06-30,Web Development,REST API,60,1
2014-06-30,Web Development,Git,61,1
2014-06-30,Web Development,PostgreSQL,57,1
2014-06-30,Web Development,Redis,50,1
2014-07-31,Web Development,HTML,32,1
2014-07-31,Web Development,JavaScript,40,1
2014-07-31,Web Development,React,48,1
2014-07-31,Web Development,TypeScript,55,1
2014-07-31,Web Development,REST API,59,1
2014-07-31,Web Development,Git,58,1
2014-07-31,Web Development,PostgreSQL,54,1
2014-07-31,Web Development,Redis,47,1
2014-08-31,Web Development,HTML,33,1
2014-08-31,Web Development,JavaScript,41,1
2014-08-31,Web Development,React,49,1
2014-08-31,Web Development,TypeScript,55,1
2014-08-31,Web Development,REST API,58,1
2014-08-31,Web Development,Git,57,1
2014-08-31,Web Development,PostgreSQL,52,1
2014-08-31,Web Development,Redis,44,1
2014-09-30,Web Development,HTML,34,1
2014-09-30,Web Development,JavaScript,42,1
2014-09-30,Web Development,React,49,1
2014-09-30,Web Development,TypeScript,55,1
2014-09-30,Web Development,REST API,56,1
2014-09-30,Web Development,Git,54,1
2014-09-30,Web Development,PostgreSQL,49,1
2014-09-30,Web Development,Redis,41,1
2014-10-31,Web Development,HTML,34,1
2014-10-31,Web Development,JavaScript,42,1
2014-10-31,Web Development,React,49,1
2014-10-31,Web Development,TypeScript,53,1
2014-10-31,Web Development,REST API,54,1
2014-10-31,Web Development,Git,51,1
2014-10-31,Web Development,PostgreSQL,46,1
2014-10-31,Web Development,Redis,38,1
2014-11-30,Web Development,HTML,35,1
2014-11-30,Web Development,JavaScript,43,1
2014-11-30,Web Development,React,49,1
2014-11-30,Web Development,TypeScript,53,1
2014-11-30,Web Development,REST API,53,1
2014-11-30,Web Development,Git,50,1
2014-11-30,Web Development,PostgreSQL,44,1
2014-11-30,Web Development,Redis,36,1
2014-12-31,Web Development,HTML,36,1
2014-12-31,Web Development,JavaScript,43,1
2014-12-31,Web Development,React,49,1
2014-12-31,Web Development,TypeScript,52,1
2014-12-31,Web Development,REST API,52,1
2014-12-31,Web Development,Git,48,1
2014-12-31,Web Development,PostgreSQL,41,1
2014-12-31,Web Development,Redis,34,1
2015-01-31,Web Development,HTML,39,1
2015-01-31,Web Development,JavaScript,46,1
2015-01-31,Web Development,React,52,1
2015-01-31,Web Development,TypeScript,54,1
2015-01-31,Web Development,REST API,53,1
2015-01-31,Web Development,Git,48,1
2015-01-31,Web Development,PostgreSQL,41,1
2015-01-31,Web Development,Redis,33,1
2015-02-28,Web Development,HTML,40,1
2015-02-28,Web Development,JavaScript,48,1
2015-02-28,Web Development,React,53,1
2015-02-28,Web Development,TypeScript,54,1
2015-02-28,Web Development,REST API,52,1
2015-02-28,Web Development,Git,47,1
2015-02-28,Web Development,PostgreSQL,39,1
2015-02-28,Web Development,Redis,32,1
2015-03-31,Web Development,HTML,45,1
2015-03-31,Web Development,JavaScript,52,1
2015-03-31,Web Development,React,57,1
2015-03-31,Web Development,TypeScript,58,1
2015-03-31,Web Development,REST API,55,1
2015-03-31,Web Development,Git,48,1
2015-03-31,Web Development,PostgreSQL,40,1
2015-03-31,Web Development,Redis,32,1
2015-04-30,Web Development,HTML,50,1
2015-04-30,Web Development,JavaScript,57,1
2015-04-30,Web Development,React,61,1
2015-04-30,Web Development,TypeScript,61,1
2015-04-30,Web Development,REST API,57,1
2015-04-30,Web Development,Git,50,1
2015-04-30,Web Development,PostgreSQL,41,1
2015-04-30,Web Development,Redis,33,1
2015-05-31,Web Development,HTML,51,1
2015-05-31,Web Development,JavaScript,57,1
2015-05-31,Web Development,React,61,1
2015-05-31,Web Development,TypeScript,60,1
2015-05-31,Web Development,REST API,55,1
2015-05-31,Web Development,Git,47,1
2015-05-31,Web Development,PostgreSQL,39,1
2015-05-31,Web Development,Redis,31,1
2015-06-30,Web Development,HTML,54,1
2015-06-30,Web Development,JavaScript,60,1
2015-06-30,Web Development,React,63,1
2015-06-30,Web Development,TypeScript,61,1
2015-06-30,Web Development,REST API,55,1
2015-06-30,Web Development,Git,47,1
2015-06-30,Web Development,PostgreSQL,38,1
2015-06-30,Web Development,Redis,31,1
2015-07-31,Web Development,HTML,57,1
2015-07-31,Web Development,JavaScript,62,1
2015-07-31,Web Development,React,64,1
2015-07-31,Web Development,TypeScript,61,1
2015-07-31,Web Development,REST API,55,1
2015-07-31,Web Development,Git,46,1
2015-07-31,Web Development,PostgreSQL,37,1
2015-07-31,Web Development,Redis,31,1
2015-08-31,Web Development,HTML,58,1
2015-08-31,Web Development,JavaScript,63,1
2015-08-31,Web Development,React,63,1
2015-08-31,Web Development,TypeScript,60,1
2015-08-31,Web Development,REST API,53,1
2015-08-31,Web Development,Git,44,1
2015-08-31,Web Development,PostgreSQL,35,1
2015-08-31,Web Development,Redis,29,1
2015-09-30,Web Development,HTML,58,1
2015-09-30,Web Development,JavaScript,62,1
2015-09-30,Web Development,React,62,1
2015-09-30,Web Development,TypeScript,58,1
2015-09-30,Web Development,REST API,50,1
2015-09-30,Web Development,Git,41,1
2015-09-30,Web Development,PostgreSQL,33,1
2015-09-30,Web Development,Redis,28,1
2015-10-31,Web Development,HTML,59,1
2015-10-31,Web Development,JavaScript,62,1
2015-10-31,Web Development,React,61,1
2015-10-31,Web Development,TypeScript,56,1
2015-10-31,Web Development,REST API,48,1
2015-10-31,Web Development,Git,39,1
2015-10-31,Web Development,PostgreSQL,32,1
2015-10-31,Web Development,Redis,27,1
2015-11-30,Web Development,HTML,60,1
2015-11-30,Web Development,JavaScript,62,1
2015-11-30,Web Development,React,60,1
2015-11-30,Web Development,TypeScript,54,1
2015-11-30,Web Development,REST API,46,1
2015-11-30,Web Development,Git,37,1
2015-11-30,Web Development,PostgreSQL,30,1
2015-11-30,Web Development,Redis,27,1
2015-12-31,Web Development,HTML,62,1
2015-12-31,Web Development,JavaScript,63,1
2015-12-31,Web Development,React,60,1
2015-12-31,Web Development,TypeScript,54,1
2015-12-31,Web Development,REST API,45,1
2015-12-31,Web Development,Git,36,1
2015-12-31,Web Development,PostgreSQL,30,1
2015-12-31,Web Development,Redis,27,1
2016-01-31,Web Development,HTML,64,1
2016-01-31,Web Development,JavaScript,64,1
2016-01-31,Web Development,React,61,1
2016-01-31,Web Development,TypeScript,53,1
2016-01-31,Web Development,REST API,44,1
2016-01-31,Web Development,Git,36,1
2016-01-31,Web Development,PostgreSQL,30,1
2016-01-31,Web Development,Redis,28,1
2016-02-29,Web Development,HTML,67,1
2016-02-29,Web Development,JavaScript,66,1
2016-02-29,Web Development,React,61,1
2016-02-29,Web Development,TypeScript,53,1
2016-02-29,Web Development,REST API,44,1
2016-02-29,Web Development,Git,35,1
2016-02-29,Web Development,PostgreSQL,30,1
2016-02-29,Web Development,Redis,29,1
2016-03-31,Web Development,HTML,71,1
2016-03-31,Web Development,JavaScript,70,1
2016-03-31,Web Development,React,64,1
2016-03-31,Web Development,TypeScript,55,1
2016-03-31,Web Development,REST API,45,1
2016-03-31,Web Development,Git,36,1
2016-03-31,Web Development,PostgreSQL,31,1
2016-03-31,Web Development,Redis,31,1
2016-04-30,Web Development,HTML,77,1
2016-04-30,Web Development,JavaScript,74,1
2016-04-30,Web Development,React,67,1
2016-04-30,Web Development,TypeScript,56,1
2016-04-30,Web Development,REST API,46,1
2016-04-30,Web Development,Git,37,1
2016-04-30,Web Development,PostgreSQL,33,1
2016-04-30,Web Development,Redis,34,1
2016-05-31,Web Development,HTML,78,1
2016-05-31,Web Development,JavaScript,74,1
2016-05-31,Web Development,React,66,1
2016-05-31,Web Development,TypeScript,55,1
2016-05-31,Web Development,REST API,44,1
2016-05-31,Web Development,Git,36,1
2016-05-31,Web Development,PostgreSQL,33,1
2016-05-31,Web Development,Redis,36,1
2016-06-30,Web Development,HTML,79,1
2016-06-30,Web Development,JavaScript,74,1
2016-06-30,Web Development,React,65,1
2016-06-30,Web Development,TypeScript,53,1
2016-06-30,Web Development,REST API,43,1
2016-06-30,Web Development,Git,36,1
2016-06-30,Web Development,PostgreSQL,34,1
2016-06-30,Web Development,Redis,37,1
2016-07-31,Web Development,HTML,82,1
2016-07-31,Web Development,JavaScript,75,1
2016-07-31,Web Development,React,65,1
2016-07-31,Web Development,TypeScript,54,1
2016-07-31,Web Development,REST API,43,1
2016-07-31,Web Development,Git,37,1
2016-07-31,Web Development,PostgreSQL,36,1
2016-07-31,Web Development,Redis,41,1
2016-08-31,Web Development,HTML,79,1
2016-08-31,Web Development,JavaScript,72,1
2016-08-31,Web Development,React,62,1
2016-08-31,Web Development,TypeScript,50,1
2016-08-31,Web Development,REST API,41,1
2016-08-31,Web Development,Git,35,1
2016-08-31,Web Development,PostgreSQL,36,1
2016-08-31,Web Development,Redis,42,1
2016-09-30,Web Development,HTML,75,1
2016-09-30,Web Development,JavaScript,67,1
2016-09-30,Web Development,React,57,1
2016-09-30,Web Development,TypeScript,46,1
2016-09-30,Web Development,REST API,38,1
2016-09-30,Web Development,Git,34,1
2016-09-30,Web Development,PostgreSQL,35,1
2016-09-30,Web Development,Redis,42,1
2016-10-31,Web Development,HTML,76,1
2016-10-31,Web Development,JavaScript,68,1
2016-10-31,Web Development,React,56,1
2016-10-31,Web Development,TypeScript,46,1
2016-10-31,Web Development,REST API,38,1
2016-10-31,Web Development,Git,35,1
2016-10-31,Web Development,PostgreSQL,37,1
2016-10-31,Web Development,Redis,45,1
2016-11-30,Web Development,HTML,73,1
2016-11-30,Web Development,JavaScript,64,1
2016-11-30,Web Development,React,53,1
2016-11-30,Web Development,TypeScript,42,1
2016-11-30,Web Development,REST API,36,1
2016-11-30,Web Development,Git,34,1
2016-11-30,Web Development,PostgreSQL,38,1
2016-11-30,Web Development,Redis,46,1
2016-12-31,Web Development,HTML,72,1
2016-12-31,Web Development,JavaScript,62,1
2016-12-31,Web Development,React,51,1
2016-12-31,Web Development,TypeScript,41,1
2016-12-31,Web Development,REST API,35,1
2016-12-31,Web Development,Git,35,1
2016-12-31,Web Development,PostgreSQL,40,1
2016-12-31,Web Development,Redis,49,1
2017-01-31,Web Development,HTML,73,1
2017-01-31,Web Development,JavaScript,62,1
2017-01-31,Web Development,React,50,1
2017-01-31,Web Development,TypeScript,41,1
2017-01-31,Web Development,REST API,36,1
2017-01-31,Web Development,Git,36,1
2017-01-31,Web Development,PostgreSQL,42,1
2017-01-31,Web Development,Redis,52,1
2017-02-28,Web Development,HTML,73,1
2017-02-28,Web Development,JavaScript,61,1
2017-02-28,Web Development,React,50,1
2017-02-28,Web Development,TypeScript,41,1
2017-02-28,Web Development,REST API,37,1
2017-02-28,Web Development,Git,38,1
2017-02-28,Web Development,PostgreSQL,46,1
2017-02-28,Web Development,Redis,57,1
2017-03-31,Web Development,HTML,74,1
2017-03-31,Web Development,JavaScript,62,1
2017-03-31,Web Development,React,50,1
2017-03-31,Web Development,TypeScript,41,1
2017-03-31,Web Development,REST API,38,1
2017-03-31,Web Development,Git,41,1
2017-03-31,Web Development,PostgreSQL,50,1
2017-03-31,Web Development,Redis,62,1
2017-04-30,Web Development,HTML,73,1
2017-04-30,Web Development,JavaScript,60,1
2017-04-30,Web Development,React,49,1
2017-04-30,Web Development,TypeScript,41,1
2017-04-30,Web Development,REST API,39,1
2017-04-30,Web Development,Git,44,1
2017-04-30,Web Development,PostgreSQL,54,1
2017-04-30,Web Development,Redis,66,1
2017-05-31,Web Development,HTML,73,1
2017-05-31,Web Development,JavaScript,60,1
2017-05-31,Web Development,React,48,1
2017-05-31,Web Development,TypeScript,42,1
2017-05-31,Web Development,REST API,41,1
2017-05-31,Web Development,Git,47,1
2017-05-31,Web Development,PostgreSQL,58,1
2017-05-31,Web Development,Redis,72,1
2017-06-30,Web Development,HTML,70,1
2017-06-30,Web Development,JavaScript,57,1
2017-06-30,Web Development,React,46,1
2017-06-30,Web Development,TypeScript,41,1
2017-06-30,Web Development,REST API,42,1
2017-06-30,Web Development,Git,49,1
2017-06-30,Web Development,PostgreSQL,61,1
2017-06-30,Web Development,Redis,74,1
2017-07-31,Web Development,HTML,68,1
2017-07-31,Web Development,JavaScript,55,1
2017-07-31,Web Development,React,45,1
2017-07-31,Web Development,TypeScript,41,1
2017-07-31,Web Development,REST API,43,1
2017-07-31,Web Development,Git,52,1
2017-07-31,Web Development,PostgreSQL,64,1
2017-07-31,Web Development,Redis,78,1
2017-08-31,Web Development,HTML,64,1
2017-08-31,Web Development,JavaScript,51,1
2017-08-31,Web Development,React,43,1
2017-08-31,Web Development,TypeScript,40,1
2017-08-31,Web Development,REST API,43,1
2017-08-31,Web Development,Git,53,1
2017-08-31,Web Development,PostgreSQL,65,1
2017-08-31,Web Development,Redis,78,1
2017-09-30,Web Development,HTML,57,1
2017-09-30,Web Development,JavaScript,46,1
2017-09-30,Web Development,React,39,1
2017-09-30,Web Development,TypeScript,38,1
2017-09-30,Web Development,REST API,43,1
2017-09-30,Web Development,Git,52,1
2017-09-30,Web Development,PostgreSQL,64,1
2017-09-30,Web Development,Redis,76,1
2017-10-31,Web Development,HTML,54,1
2017-10-31,Web Development,JavaScript,44,1
2017-10-31,Web Development,React,38,1
2017-10-31,Web Development,TypeScript,38,1
2017-10-31,Web Development,REST API,44,1
2017-10-31,Web Development,Git,54,1
2017-10-31,Web Development,PostgreSQL,66,1
2017-10-31,Web Development,Redis,78,1
2017-11-30,Web Development,HTML,49,1
2017-11-30,Web Development,JavaScript,40,1
2017-11-30,Web Development,React,36,1
2017-11-30,Web Development,TypeScript,37,1
2017-11-30,Web Development,REST API,43,1
2017-11-30,Web Development,Git,54,1
2017-11-30,Web Development,PostgreSQL,65,1
2017-11-30,Web Development,Redis,75,1
2017-12-31,Web Development,HTML,47,1
2017-12-31,Web Development,JavaScript,39,1
2017-12-31,Web Development,React,35,1
2017-12-31,Web Development,TypeScript,38,1
2017-12-31,Web Development,REST API,45,1
2017-12-31,Web Development,Git,56,1
2017-12-31,Web Development,PostgreSQL,68,1
2017-12-31,Web Development,Redis,77,1
2018-01-31,Web Development,HTML,45,1
2018-01-31,Web Development,JavaScript,37,1
2018-01-31,Web Development,React,35,1
2018-01-31,Web Development,TypeScript,38,1
2018-01-31,Web Development,REST API,47,1
2018-01-31,Web Development,Git,58,1
2018-01-31,Web Development,PostgreSQL,69,1
2018-01-31,Web Development,Redis,78,1
2018-02-28,Web Development,HTML,44,1
2018-02-28,Web Development,JavaScript,37,1
2018-02-28,Web Development,React,36,1
2018-02-28,Web Development,TypeScript,41,1
2018-02-28,Web Development,REST API,51,1
2018-02-28,Web Development,Git,62,1
2018-02-28,Web Development,PostgreSQL,73,1
2018-02-28,Web Development,Redis,81,1
2018-03-31,Web Development,HTML,42,1
2018-03-31,Web Development,JavaScript,36,1
2018-03-31,Web Development,React,36,1
2018-03-31,Web Development,TypeScript,42,1
2018-03-31,Web Development,REST API,52,1
2018-03-31,Web Development,Git,64,1
2018-03-31,Web Development,PostgreSQL,74,1
2018-03-31,Web Development,Redis,81,1
2018-04-30,Web Development,HTML,41,1
2018-04-30,Web Development,JavaScript,36,1
2018-04-30,Web Development,React,38,1
2018-04-30,Web Development,TypeScript,45,1
2018-04-30,Web Development,REST API,55,1
2018-04-30,Web Development,Git,67,1
2018-04-30,Web Development,PostgreSQL,77,1
2018-04-30,Web Development,Redis,83,1
2018-05-31,Web Development,HTML,40,1
2018-05-31,Web Development,JavaScript,36,1
2018-05-31,Web Development,React,39,1
2018-05-31,Web Development,TypeScript,47,1
2018-05-31,Web Development,REST API,58,1
2018-05-31,Web Development,Git,70,1
2018-05-31,Web Development,PostgreSQL,80,1
2018-05-31,Web Development,Redis,84,1
2018-06-30,Web Development,HTML,38,1
2018-06-30,Web Development,JavaScript,36,1
2018-06-30,Web Development,React,40,1
2018-06-30,Web Development,TypeScript,49,1
2018-06-30,Web Development,REST API,60,1
2018-06-30,Web Development,Git,71,1
2018-06-30,Web Development,PostgreSQL,80,1
2018-06-30,Web Development,Redis,84,1
2018-07-31,Web Development,HTML,37,1
2018-07-31,Web Development,JavaScript,36,1
2018-07-31,Web Development,React,41,1
2018-07-31,Web Development,TypeScript,50,1
2018-07-31,Web Development,REST API,62,1
2018-07-31,Web Development,Git,73,1
2018-07-31,Web Development,PostgreSQL,81,1
2018-07-31,Web Development,Redis,83,1
2018-08-31,Web Development,HTML,34,1
2018-08-31,Web Development,JavaScript,34,1
2018-08-31,Web Development,React,40,1
2018-08-31,Web Development,TypeScript,49,1
2018-08-31,Web Development,REST API,60,1
2018-08-31,Web Development,Git,70,1
2018-08-31,Web Development,PostgreSQL,76,1
2018-08-31,Web Development,Redis,77,1
2018-09-30,Web Development,HTML,32,1
2018-09-30,Web Development,JavaScript,33,1
2018-09-30,Web Development,React,40,1
2018-09-30,Web Development,TypeScript,49,1
2018-09-30,Web Development,REST API,60,1
2018-09-30,Web Development,Git,69,1
2018-09-30,Web Development,PostgreSQL,74,1
2018-09-30,Web Development,Redis,74,1
2018-10-31,Web Development,HTML,30,1
2018-10-31,Web Development,JavaScript,33,1
2018-10-31,Web Development,React,40,1
2018-10-31,Web Development,TypeScript,49,1
2018-10-31,Web Development,REST API,59,1
2018-10-31,Web Development,Git,67,1
2018-10-31,Web Development,PostgreSQL,71,1
2018-10-31,Web Development,Redis,70,1
2018-11-30,Web Development,HTML,30,1
2018-11-30,Web Development,JavaScript,34,1
2018-11-30,Web Development,React,41,1
2018-11-30,Web Development,TypeScript,51,1
2018-11-30,Web Development,REST API,61,1
2018-11-30,Web Development,Git,68,1
2018-11-30,Web Development,PostgreSQL,70,1
2018-11-30,Web Development,Redis,68,1
2018-12-31,Web Development,HTML,30,1
2018-12-31,Web Development,JavaScript,35,1
2018-12-31,Web Development,React,43,1
2018-12-31,Web Development,TypeScript,52,1
2018-12-31,Web Development,REST API,62,1
2018-12-31,Web Development,Git,68,1
2018-12-31,Web Development,PostgreSQL,70,1
2018-12-31,Web Development,Redis,66,1
2019-01-31,Web Development,HTML,30,1
2019-01-31,Web Development,JavaScript,35,1
2019-01-31,Web Development,React,43,1
2019-01-31,Web Development,TypeScript,53,1
2019-01-31,Web Development,REST API,61,1
2019-01-31,Web Development,Git,66,1
2019-01-31,Web Development,PostgreSQL,67,1
2019-01-31,Web Development,Redis,63,1
2019-02-28,Web Development,HTML,31,1
2019-02-28,Web Development,JavaScript,37,1
2019-02-28,Web Development,React,46,1
2019-02-28,Web Development,TypeScript,55,1
2019-02-28,Web Development,REST API,63,1
2019-02-28,Web Development,Git,68,1
2019-02-28,Web Development,PostgreSQL,67,1
2019-02-28,Web Development,Redis,63,1
2019-03-31,Web Development,HTML,33,1
2019-03-31,Web Development,JavaScript,39,1
2019-03-31,Web Development,React,49,1
2019-03-31,Web Development,TypeScript,58,1
2019-03-31,Web Development,REST API,66,1
2019-03-31,Web Development,Git,70,1
2019-03-31,Web Development,PostgreSQL,68,1
2019-03-31,Web Development,Redis,62,1
2019-04-30,Web Development,HTML,35,1
2019-04-30,Web Development,JavaScript,43,1
2019-04-30,Web Development,React,53,1
2019-04-30,Web Development,TypeScript,63,1
2019-04-30,Web Development,REST API,70,1
2019-04-30,Web Development,Git,72,1
2019-04-30,Web Development,PostgreSQL,70,1
2019-04-30,Web Development,Redis,63,1
2019-05-31,Web Development,HTML,36,1
2019-05-31,Web Development,JavaScript,44,1
2019-05-31,Web Development,React,54,1
2019-05-31,Web Development,TypeScript,63,1
2019-05-31,Web Development,REST API,69,1
2019-05-31,Web Development,Git,71,1
2019-05-31,Web Development,PostgreSQL,68,1
2019-05-31,Web Development,Redis,60,1
2019-06-30,Web Development,HTML,38,1
2019-06-30,Web Development,JavaScript,47,1
2019-06-30,Web Development,React,57,1
2019-06-30,Web Development,TypeScript,66,1
2019-06-30,Web Development,REST API,71,1
2019-06-30,Web Development,Git,72,1
2019-06-30,Web Development,PostgreSQL,68,1
2019-06-30,Web Development,Redis,59,1
2019-07-31,Web Development,HTML,39,1
2019-07-31,Web Development,JavaScript,49,1
2019-07-31,Web Development,React,59,1
2019-07-31,Web Development,TypeScript,67,1
2019-07-31,Web Development,REST API,72,1
2019-07-31,Web Development,Git,71,1
2019-07-31,Web Development,PostgreSQL,66,1
2019-07-31,Web Development,Redis,57,1
2019-08-31,Web Development,HTML,40,1
2019-08-31,Web Development,JavaScript,49,1
2019-08-31,Web Development,React,59,1
2019-08-31,Web Development,TypeScript,67,1
2019-08-31,Web Development,REST API,70,1
2019-08-31,Web Development,Git,68,1
2019-08-31,Web Development,PostgreSQL,62,1
2019-08-31,Web Development,Redis,53,1
2019-09-30,Web Development,HTML,40,1
2019-09-30,Web Development,JavaScript,50,1
2019-09-30,Web Development,React,59,1
2019-09-30,Web Development,TypeScript,65,1
2019-09-30,Web Development,REST API,67,1
2019-09-30,Web Development,Git,65,1
2019-09-30,Web Development,PostgreSQL,58,1
2019-09-30,Web Development,Redis,49,1
2019-10-31,Web Development,HTML,41,1
2019-10-31,Web Development,JavaScript,51,1
2019-10-31,Web Development,React,59,1
2019-10-31,Web Development,TypeScript,65,1
2019-10-31,Web Development,REST API,66,1
2019-10-31,Web Development,Git,63,1
2019-10-31,Web Development,PostgreSQL,56,1
2019-10-31,Web Development,Redis,46,1
2019-11-30,Web Development,HTML,40,1
2019-11-30,Web Development,JavaScript,49,1
2019-11-30,Web Development,React,56,1
2019-11-30,Web Development,TypeScript,61,1
2019-11-30,Web Development,REST API,61,1
2019-11-30,Web Development,Git,57,1
2019-11-30,Web Development,PostgreSQL,50,1
2019-11-30,Web Development,Redis,41,1
2019-12-31,Web Development,HTML,44,1
2019-12-31,Web Development,JavaScript,53,1
2019-12-31,Web Development,React,60,1
2019-12-31,Web Development,TypeScript,64,1
2019-12-31,Web Development,REST API,63,1
2019-12-31,Web Development,Git,58,1
2019-12-31,Web Development,PostgreSQL,50,1
2019-12-31,Web Development,Redis,41,1
2020-01-31,Web Development,HTML,46,1
2020-01-31,Web Development,JavaScript,54,1
2020-01-31,Web Development,React,61,1
2020-01-31,Web Development,TypeScript,64,1
2020-01-31,Web Development,REST API,62,1
2020-01-31,Web Development,Git,56,1
2020-01-31,Web Development,PostgreSQL,48,1
2020-01-31,Web Development,Redis,39,1
2020-02-29,Web Development,HTML,48,1
2020-02-29,Web Development,JavaScript,57,1
2020-02-29,Web Development,React,63,1
2020-02-29,Web Development,TypeScript,65,1
2020-02-29,Web Development,REST API,62,1
2020-02-29,Web Development,Git,56,1
2020-02-29,Web Development,PostgreSQL,47,1
2020-02-29,Web Development,Redis,38,1
2020-03-31,Web Development,HTML,54,1
2020-03-31,Web Development,JavaScript,63,1
2020-03-31,Web Development,React,68,1
2020-03-31,Web Development,TypeScript,69,1
2020-03-31,Web Development,REST API,66,1
2020-03-31,Web Development,Git,58,1
2020-03-31,Web Development,PostgreSQL,48,1
2020-03-31,Web Development,Redis,39,1
2020-04-30,Web Development,HTML,59,1
2020-04-30,Web Development,JavaScript,68,1
2020-04-30,Web Development,React,73,1
2020-04-30,Web Development,TypeScript,73,1
2020-04-30,Web Development,REST API,68,1
2020-04-30,Web Development,Git,59,1
2020-04-30,Web Development,PostgreSQL,49,1
2020-04-30,Web Development,Redis,39,1
2020-05-31,Web Development,HTML,61,1
2020-05-31,Web Development,JavaScript,70,1
2020-05-31,Web Development,React,74,1
2020-05-31,Web Development,TypeScript,73,1
2020-05-31,Web Development,REST API,67,1
2020-05-31,Web Development,Git,58,1
2020-05-31,Web Development,PostgreSQL,47,1
2020-05-31,Web Development,Redis,38,1
2020-06-30,Web Development,HTML,66,1
2020-06-30,Web Development,JavaScript,74,1
2020-06-30,Web Development,React,77,1
2020-06-30,Web Development,TypeScript,75,1
2020-06-30,Web Development,REST API,68,1
2020-06-30,Web Development,Git,57,1
2020-06-30,Web Development,PostgreSQL,47,1
2020-06-30,Web Development,Redis,38,1
2020-07-31,Web Development,HTML,69,1
2020-07-31,Web Development,JavaScript,76,1
2020-07-31,Web Development,React,78,1
2020-07-31,Web Development,TypeScript,75,1
2020-07-31,Web Development,REST API,67,1
2020-07-31,Web Development,Git,56,1
2020-07-31,Web Development,PostgreSQL,45,1
2020-07-31,Web Development,Redis,37,1
2020-08-31,Web Development,HTML,70,1
2020-08-31,Web Development,JavaScript,76,1
2020-08-31,Web Development,React,77,1
2020-08-31,Web Development,TypeScript,73,1
2020-08-31,Web Development,REST API,64,1
2020-08-31,Web Development,Git,53,1
2020-08-31,Web Development,PostgreSQL,43,1
2020-08-31,Web Development,Redis,36,1
2020-09-30,Web Development,HTML,71,1
2020-09-30,Web Development,JavaScript,76,1
2020-09-30,Web Development,React,76,1
2020-09-30,Web Development,TypeScript,71,1
2020-09-30,Web Development,REST API,61,1
2020-09-30,Web Development,Git,51,1
2020-09-30,Web Development,PostgreSQL,41,1
2020-09-30,Web Development,Redis,34,1
2020-10-31,Web Development,HTML,71,1
2020-10-31,Web Development,JavaScript,75,1
2020-10-31,Web Development,React,73,1
2020-10-31,Web Development,TypeScript,67,1
2020-10-31,Web Development,REST API,58,1
2020-10-31,Web Development,Git,47,1
2020-10-31,Web Development,PostgreSQL,38,1
2020-10-31,Web Development,Redis,33,1
2020-11-30,Web Development,HTML,71,1
2020-11-30,Web Development,JavaScript,74,1
2020-11-30,Web Development,React,72,1
2020-11-30,Web Development,TypeScript,65,1
2020-11-30,Web Development,REST API,55,1
2020-11-30,Web Development,Git,44,1
2020-11-30,Web Development,PostgreSQL,36,1
2020-11-30,Web Development,Redis,32,1
2020-12-31,Web Development,HTML,71,1
2020-12-31,Web Development,JavaScript,73,1
2020-12-31,Web Development,React,70,1
2020-12-31,Web Development,TypeScript,62,1
2020-12-31,Web Development,REST API,52,1
2020-12-31,Web Development,Git,42,1
2020-12-31,Web Development,PostgreSQL,34,1
2020-12-31,Web Development,Redis,31,1
2021-01-31,Web Development,HTML,76,1
2021-01-31,Web Development,JavaScript,76,1
2021-01-31,Web Development,React,72,1
2021-01-31,Web Development,TypeScript,63,1
2021-01-31,Web Development,REST API,52,1
2021-01-31,Web Development,Git,42,1
2021-01-31,Web Development,PostgreSQL,35,1
2021-01-31,Web Development,Redis,33,1
2021-02-28,Web Development,HTML,79,1
2021-02-28,Web Development,JavaScript,79,1
2021-02-28,Web Development,React,73,1
2021-02-28,Web Development,TypeScript,63,1
2021-02-28,Web Development,REST API,52,1
2021-02-28,Web Development,Git,42,1
2021-02-28,Web Development,PostgreSQL,35,1
2021-02-28,Web Development,Redis,34,1
2021-03-31,Web Development,HTML,87,1
2021-03-31,Web Development,JavaScript,86,1
2021-03-31,Web Development,React,78,1
2021-03-31,Web Development,TypeScript,67,1
2021-03-31,Web Development,REST API,55,1
2021-03-31,Web Development,Git,44,1
2021-03-31,Web Development,PostgreSQL,38,1
2021-03-31,Web Development,Redis,38,1
2021-04-30,Web Development,HTML,89,1
2021-04-30,Web Development,JavaScript,86,1
2021-04-30,Web Development,React,77,1
2021-04-30,Web Development,TypeScript,65,1
2021-04-30,Web Development,REST API,53,1
2021-04-30,Web Development,Git,43,1
2021-04-30,Web Development,PostgreSQL,38,1
2021-04-30,Web Development,Redis,40,1
2021-05-31,Web Development,HTML,93,1
2021-05-31,Web Development,JavaScript,89,1
2021-05-31,Web Development,React,79,1
2021-05-31,Web Development,TypeScript,66,1
2021-05-31,Web Development,REST API,53,1
2021-05-31,Web Development,Git,44,1
2021-05-31,Web Development,PostgreSQL,40,1
2021-05-31,Web Development,Redis,43,1
2021-06-30,Web Development,HTML,96,1
2021-06-30,Web Development,JavaScript,90,1
2021-06-30,Web Development,React,79,1
2021-06-30,Web Development,TypeScript,65,1
2021-06-30,Web Development,REST API,53,1
